ID,D_Mpc,R_kpc,Vobs_kms,eV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBb,Vobs_ms,Vgas_ms,Vdisk_ms,Vbul_ms,R_m,Vbar_kms,Vbar_ms,g_obs,g_bar,eV_ms,g_obs_err
UGC11914,16.9,3.83,292.0,15.2,4.69,242.91,202.36,560.67,24.89,292000.0,4690.0,242910.0,202360.0,1.181814513523e+20,316.19113491684107,316191.13491684105,7.214668547759431e-10,8.459604502737754e-10,15200.0,7.511161775749544e-11
UGC11914,16.9,4.02,292.0,19.8,5.12,245.41,198.15,516.93,16.81,292000.0,5120.0,245410.0,198150.0,1.2404423875619999e+20,315.4610990280735,315461.0990280735,6.873676750726025e-10,8.022597905219196e-10,19800.0,9.321835593450363e-11
UGC11914,16.9,4.09,292.0,2.4,5.35,246.19,196.62,500.74,14.54,292000.0,5350.0,246190.0,196620.0,1.2620421306289999e+20,315.11515831517846,315115.1583151785,6.756034361349296e-10,7.868006985670934e-10,2400.0,1.1105809909067336e-11
UGC11914,16.9,4.12,292.0,9.0,5.4,246.51,195.97,493.88,13.67,292000.0,5400.0,246510.0,195970.0,1.271299163372e+20,314.9612372975443,314961.2372975443,6.706839936388014e-10,7.803087098467045e-10,9000.0,4.1343533854446664e-11
UGC11914,16.9,4.3,291.0,8.71,6.12,248.01,192.16,453.79,9.51,291000.0,6120.0,248010.0,192160.0,1.32684135983e+20,313.80229460601464,313802.2946060146,6.382149559375332e-10,7.421526271431319e-10,8710.0,3.8205170214542365e-11
UGC11914,16.9,4.39,291.0,7.92,6.56,248.54,190.25,435.97,7.86,291000.0,6560.0,248540.0,190250.0,1.3546124580589999e+20,313.06585201838925,313065.85201838927,6.251308224445086e-10,7.235296495090347e-10,7920.0,3.402773961347428e-11
UGC11914,16.9,4.49,291.0,8.84,7.04,249.06,188.24,417.35,6.39,291000.0,7040.0,249060.0,188240.0,1.385469233869e+20,312.2735064010394,312273.5064010394,6.112080869780384e-10,7.038391067529133e-10,8840.0,3.7134566933923435e-11
UGC11914,16.9,4.58,290.0,4.2,7.58,249.41,186.48,401.66,5.31,290000.0,7580.0,249410.0,186480.0,1.413240332098e+20,311.5085791755983,311508.5791755983,5.950863281346556e-10,6.866319386451744e-10,4200.0,1.7236983297693472e-11
UGC11914,16.9,4.87,289.0,10.6,9.59,250.14,181.04,356.31,2.93,289000.0,9590.0,250140.0,181040.0,1.502724981947e+20,308.9295539439372,308929.5539439372,5.557969755170125e-10,6.35096045161549e-10,10600.0,4.077126602408535e-11
UGC11914,16.9,4.91,288.0,2.26,10.06,250.19,180.31,350.52,2.69,288000.0,10060.0,250190.0,180310.0,1.515067692271e+20,308.55783218061407,308557.83218061406,5.474606872229695e-10,6.284071417118579e-10,2260.0,8.59209134113827e-12
UGC11914,16.9,4.96,288.0,6.97,10.42,250.25,179.41,343.49,2.43,288000.0,10420.0,250250.0,179410.0,1.530496080176e+20,308.0934712063857,308093.4712063857,5.419419302953186e-10,6.202014381447124e-10,6970.0,2.623149482054424e-11
UGC11914,16.9,5.05,287.0,3.23,11.18,250.32,177.88,331.38,2.02,287000.0,11180.0,250320.0,177880.0,1.558267178405e+20,307.28877167901857,307288.77167901857,5.285935630391103e-10,6.059704684061451e-10,3230.0,1.189795964192562e-11
UGC11914,16.9,5.14,287.0,10.2,12.03,250.34,176.33,319.97,1.69,287000.0,12030.0,250340.0,176330.0,1.5860382766339998e+20,306.4426624998549,306442.6624998549,5.193380337251961e-10,5.920859968102166e-10,10200.0,3.6914619818794425e-11
UGC11914,16.9,5.24,286.0,10.3,12.78,250.33,174.68,307.99,1.37,286000.0,12780.0,250330.0,174680.0,1.616895052444e+20,305.5184768553287,305518.4768553287,5.058831732855027e-10,5.772887953297319e-10,10300.0,3.643773905482992e-11
UGC11914,16.9,5.33,286.0,17.8,13.42,250.26,173.23,297.78,1.14,286000.0,13420.0,250260.0,173230.0,1.644666150673e+20,304.66177459602636,304661.77459602634,4.97341055912952e-10,5.643625416746028e-10,17800.0,6.190678877797584e-11
UGC11914,16.9,5.42,285.0,11.4,14.16,250.17,171.83,288.19,0.94,285000.0,14160.0,250170.0,171830.0,1.6724372489019998e+20,303.8273907994472,303827.3907994472,4.856684461753432e-10,5.519554378533767e-10,11400.0,3.885347569402746e-11
UGC11914,16.9,5.51,285.0,12.0,14.91,250.09,170.39,279.23,0.78,285000.0,14910.0,250090.0,170390.0,1.700208347131e+20,302.98526086263666,302985.2608626367,4.77735567744167e-10,5.399342289720383e-10,12000.0,4.02303635995088e-11
UGC11914,16.9,5.61,284.0,4.03,15.66,250.01,168.9,270.01,0.64,284000.0,15660.0,250010.0,168900.0,1.731065122941e+20,302.1215743703187,302121.5743703187,4.659327886114946e-10,5.272906518093543e-10,4030.0000000000005,1.322330378946707e-11
UGC11914,16.9,5.71,284.0,4.73,16.4,249.99,167.49,261.54,0.52,284000.0,16400.0,249990.0,167490.0,1.761921898751e+20,301.3583584372599,301358.35843725986,4.5777284485297466e-10,5.154420310252043e-10,4730.0,1.5248348987004016e-11
UGC11914,16.9,5.8,283.0,6.44,17.15,249.96,166.22,253.28,0.43,283000.0,17150.0,249960.0,166220.0,1.78969299698e+20,300.67126982802995,300671.26982802997,4.475013319890361e-10,5.051325151998137e-10,6440.0,2.0366845074271327e-11
UGC11914,16.9,5.89,283.0,4.96,17.89,249.9,164.93,245.26,0.36,283000.0,17890.0,249900.0,164930.0,1.8174640952089998e+20,299.9532746945764,299953.2746945764,4.406634508550781e-10,4.950412348567119e-10,4960.0,1.544657749993772e-11
UGC11914,16.9,5.98,283.0,5.37,18.64,249.84,163.71,237.48,0.3,283000.0,18640.0,249840.0,163710.0,1.845235193438e+20,299.2798678494763,299279.86784947634,4.340313922301688e-10,4.854039182567192e-10,5370.0,1.6471721387109587e-11
UGC11914,16.9,6.08,283.0,11.0,19.38,249.76,162.34,229.11,0.24,283000.0,19380.0,249760.0,162340.0,1.876091969248e+20,298.51284327479107,298512.8432747911,4.268927180158568e-10,4.749762754739481e-10,11000.0,3.318600634752244e-11
UGC11914,16.9,6.15,283.0,1.14,20.02,249.7,161.44,223.42,0.21,283000.0,20020.0,249700.0,161440.0,1.897691712315e+20,298.01638210004495,298016.3821000449,4.220337765099853e-10,4.680094423327368e-10,1140.0,3.4001307789497046e-12
UGC11914,16.9,6.17,283.0,17.3,20.24,249.69,161.19,221.83,0.2,283000.0,20240.0,249690.0,161190.0,1.903863067477e+20,297.8875119906842,297887.5119906842,4.206657577854797e-10,4.660890340059713e-10,17300.0,5.143121985645794e-11
UGC11914,16.9,6.26,283.0,7.94,21.09,249.61,160.0,214.79,0.17,283000.0,21090.0,249610.0,160000.0,1.931634165706e+20,297.237178360985,297237.178360985,4.1461784752977787e-10,4.5738443525463673e-10,7940.0,2.3265482045133824e-11
UGC11914,16.9,6.35,283.0,18.3,21.83,249.49,158.86,207.63,0.14,283000.0,21830.0,249490.0,158860.0,1.9594052639349998e+20,296.5776603185075,296577.6603185075,4.0874137410022204e-10,4.489030943162655e-10,18300.0,5.286195862921599e-11
UGC11914,16.9,6.73,284.0,10.5,24.6,248.66,154.26,178.26,0.06,284000.0,24600.0,248660.0,154260.0,2.076661012013e+20,293.654734680032,293654.734680032,3.8839271086337076e-10,4.1524881866208107e-10,10500.0,2.8719179324404177e-11
UGC11914,16.9,6.83,284.0,9.37,25.24,248.3,153.14,170.86,0.05,284000.0,25240.0,248300.0,153140.0,2.1075177878229998e+20,292.81701999713067,292817.0199971307,3.82706141158197e-10,4.0683788148981006e-10,9370.0,2.5253215089100743e-11
UGC11914,16.9,6.92,285.0,12.9,25.88,247.92,152.15,164.37,0.04,285000.0,25880.0,247920.0,152150.0,2.135288886052e+20,292.0337708211158,292033.7708211158,3.803934939697052e-10,3.9940133560889575e-10,12900.0,3.4435621559362787e-11
UGC11914,16.9,7.37,288.0,1.24,28.33,245.58,147.41,136.76,0.02,288000.0,28330.0,245580.0,147410.0,2.2741443771969998e+20,287.8225727770496,287822.57277704956,3.647261837537015e-10,3.6427693083456215e-10,1240.0,3.1406976934346517e-12
UGC11914,16.9,8.6,297.0,2.13,31.2,235.09,136.47,77.68,0.0,297000.0,31200.0,235090.0,136470.0,2.65368271966e+20,273.6143435567661,273614.34355676605,3.324022097536275e-10,2.821166541326085e-10,2130.0,4.767789271213647e-12
UGC11914,16.9,9.83,305.0,5.07,29.29,222.03,127.66,54.07,0.0,305000.0,29290.0,222030.0,127660.0,3.0332210621229996e+20,257.7834374043453,257783.4374043453,3.0668717543089434e-10,2.19081627217401e-10,5070.0,1.0196091668423831e-11
UGC12506,100.6,0.82,107.0,25.6,8.12,32.7,0.0,413.25,0.0,107000.0,8119.999999999999,32700.000000000004,0.0,2.5302556164199997e+19,33.69309127996421,33693.09127996421,4.524839279360607e-10,4.486599664607021e-11,25600.0,2.1651567392828325e-10
UGC12506,100.6,2.46,159.0,26.5,22.67,79.76,0.0,306.2,0.0,159000.0,22670.0,79760.0,0.0,7.59076684926e+19,82.91915641153135,82919.15641153135,3.3304935459142135e-10,9.057828591679482e-11,26500.0,1.1101645153047378e-10
UGC12506,100.6,4.1,194.0,13.9,31.68,107.57,0.0,228.25,0.0,194000.0,31680.0,107570.0,0.0,1.2651278082099998e+20,112.13798330628208,112137.98330628208,2.974877301389044e-10,9.939649747950743e-11,13900.0,4.2629685040523415e-11
UGC12506,100.6,5.74,198.0,14.6,34.72,124.14,0.0,177.01,0.0,198000.0,34720.0,124140.0,0.0,1.771178931494e+20,128.90390994845734,128903.90994845734,2.213440963129072e-10,9.381445151893331e-11,14600.0,3.264266470877217e-11
UGC12506,100.6,7.38,211.0,13.2,31.78,137.6,0.0,158.86,0.0,211000.0,31780.0,137600.0,0.0,2.277230054778e+20,141.22226594981402,141222.26594981403,1.9550506066169155e-10,8.757889154920826e-11,13200.0,2.4461296689424914e-11
UGC12506,100.6,9.02,222.0,13.6,23.89,155.68,0.0,132.54,0.0,222000.0,23890.0,155680.0,0.0,2.7832811780619996e+20,157.50236347433014,157502.36347433014,1.7707158151486685e-10,8.912859647645492e-11,13600.0,2.1695256834253955e-11
UGC12506,100.6,10.65,230.0,11.6,14.68,168.58,0.0,103.66,0.0,230000.0,14680.0,168580.0,0.0,3.286246623765e+20,169.21796240352265,169217.96240352266,1.6097391966094536e-10,8.713502691162501e-11,11600.0,1.6237369287538838e-11
UGC12506,100.6,12.29,239.0,11.6,14.98,175.29,0.0,76.77,0.0,239000.0,14980.0,175290.0,0.0,3.792297747049e+20,175.92891888487236,175928.91888487237,1.5062372158000797e-10,8.161538614441524e-11,11600.0,1.4621214814461024e-11
UGC12506,100.6,13.93,237.0,11.6,26.72,175.91,0.0,57.94,0.0,237000.0,26720.0,175910.0,0.0,4.298348870333e+20,177.92775640691926,177927.75640691924,1.30675758749309e-10,7.365220333441053e-11,11600.0,1.2791888620185524e-11
UGC12506,100.6,15.57,240.0,11.6,39.88,176.17,0.0,46.35,0.0,240000.0,39880.0,176170.0,0.0,4.804399993617e+20,180.6274710557616,180627.4710557616,1.1989010090027028e-10,6.790917355621184e-11,11600.0,1.158937642035946e-11
UGC12506,100.6,17.21,245.0,11.6,50.51,175.33,0.0,35.14,0.0,245000.0,50510.0,175330.0,0.0,5.310451116901e+20,182.46059574604047,182460.59574604046,1.130318285182306e-10,6.269122578691207e-11,11600.0,1.0703422129073265e-11
UGC12506,100.6,18.85,249.0,11.6,57.09,172.3,0.0,26.49,0.0,249000.0,57090.0,172300.0,0.0,5.816502240185e+20,181.5118676560847,181511.86765608468,1.0659499032192926e-10,5.664324836390349e-11,11600.0,9.931742070155659e-12
UGC12506,100.6,20.49,248.0,11.6,60.02,168.12,0.0,20.79,0.0,248000.0,60020.0,168120.0,0.0,6.322553363469e+20,178.51256202295679,178512.5620229568,9.727715444105728e-11,5.0401685787457944e-11,11600.0,9.100120899324712e-12
UGC12506,100.6,22.13,250.0,11.6,60.43,164.68,0.0,17.2,0.0,250000.0,60430.0,164680.0,0.0,6.828604486753e+20,175.417465778069,175417.465778069,9.152675355740033e-11,4.506233646961701e-11,11600.0,8.493682730126751e-12
UGC12506,100.6,23.77,255.0,11.6,58.91,161.19,0.0,13.63,0.0,255000.0,58910.0,161190.0,0.0,7.334655610037e+20,171.61761040173005,171617.61040173005,8.865446921736518e-11,4.015540165198217e-11,11600.0,8.0658183758544e-12
UGC12506,100.6,25.41,244.0,14.9,57.29,157.33,0.0,11.03,0.0,244000.0,57290.0,157330.0,0.0,7.840706733321e+20,167.436175899953,167436.175899953,7.593193066000952e-11,3.5755543414038115e-11,14900.0,9.27365382650936e-12
UGC12506,100.6,27.05,244.0,11.6,58.0,153.64,0.0,9.0,0.0,244000.0,58000.0,153640.0,0.0,8.346757856605e+20,164.22317010702233,164223.17010702234,7.132829419855239e-11,3.231104826966862e-11,11600.0,6.782034530354161e-12
UGC12506,100.6,28.68,249.0,11.6,61.94,149.77,0.0,7.43,0.0,249000.0,61940.0,149770.0,0.0,8.849723302307999e+20,162.0728740412781,162072.87404127812,7.005981755817179e-11,2.968185061011957e-11,11600.0,6.527661716263396e-12
UGC12506,100.6,30.32,251.0,11.6,65.99,146.07,0.0,6.46,0.0,251000.0,65990.0,146070.0,0.0,9.355774425592e+20,160.28451266419972,160284.51266419972,6.733916096530248e-11,2.7460180024994947e-11,11600.0,6.224177427868596e-12
UGC12506,100.6,31.96,249.0,11.6,67.21,143.32,0.0,5.72,0.0,249000.0,67210.0,143320.0,0.0,9.861825548876e+20,158.29657766357425,158296.57766357425,6.286969860977368e-11,2.540889247717017e-11,11600.0,5.857738986934736e-12
UGC12506,100.6,33.6,244.0,12.9,64.98,140.67,0.0,4.88,0.0,244000.0,64980.00000000001,140670.0,0.0,1.036787667216e+21,154.95305514897083,154953.05514897083,5.742352256163221e-11,2.3158502033953843e-11,12900.0,6.071831483975865e-12
UGC12506,100.6,35.24,239.0,16.2,62.25,138.0,0.0,4.23,0.0,239000.0,62250.0,138000.0,0.0,1.0873927795444e+21,151.39043067512557,151390.43067512556,5.2530236612324e-11,2.1077078063367974e-11,16200.0,7.121253833637229e-12
UGC12506,100.6,36.88,238.0,18.4,61.64,135.58,0.0,3.76,0.0,238000.0,61640.0,135580.0,0.0,1.1379978918728e+21,148.93430095179554,148934.30095179554,4.977513614439226e-11,1.9491623102654515e-11,18400.0,7.696323571906029e-12
UGC12506,100.6,38.52,241.0,24.9,63.36,133.6,0.0,3.31,0.0,241000.0,63360.0,133600.0,0.0,1.1886030042012e+21,147.86294194286816,147862.94194286817,4.8864927814172326e-11,1.8394240568736676e-11,24900.0,1.0097400021351791e-11
UGC12506,100.6,40.16,237.0,23.0,64.98,131.71,0.0,2.88,0.0,237000.0,64980.00000000001,131710.0,0.0,1.2392081165296e+21,146.86702999652442,146867.02999652442,4.532652687693911e-11,1.74062162862575e-11,23000.0,8.797553739827845e-12
UGC12506,100.6,41.8,228.0,14.0,64.88,130.03,0.0,2.53,0.0,228000.0,64879.99999999999,130030.0,0.0,1.2898132288579998e+21,145.3176358877339,145317.6358877339,4.0303509715144274e-11,1.6372304786094635e-11,14000.0,4.949553824666841e-12
UGC12506,100.6,43.44,233.0,16.9,63.87,129.69,0.0,2.26,0.0,233000.0,63870.0,129690.0,0.0,1.3404183411864e+21,144.56442508445846,144564.42508445846,4.050153473127575e-11,1.5591306354031592e-11,16900.0,5.875329930974765e-12
UGC12506,100.6,45.08,233.0,13.7,64.47,130.42,0.0,0.0,0.0,233000.0,64470.0,130419.99999999999,0.0,1.3910234535147998e+21,145.48456034919994,145484.56034919995,3.9028098241495535e-11,1.521596005194517e-11,13700.0,4.5895703511458265e-12
UGC12506,100.6,46.71,230.0,11.6,69.03,123.79,0.0,0.0,0.0,230000.0,69030.0,123790.0,0.0,1.4413199980851e+21,141.73603987694875,141736.03987694875,3.6702467231622096e-11,1.3937990887998408e-11,11600.0,3.702161912059272e-12
UGC12506,100.6,48.35,226.0,11.6,76.21,119.55,0.0,0.0,0.0,226000.0,76210.0,119550.0,0.0,1.4919251104135e+21,141.77505633925875,141775.05633925876,3.423496236070713e-11,1.3472637774981252e-11,11600.0,3.51438551667436e-12
UGC12506,100.6,49.99,225.0,11.6,82.59,116.42,0.0,0.0,0.0,225000.0,82590.0,116420.0,0.0,1.5425302227419e+21,142.74005919853053,142740.05919853054,3.28194542016897e-11,1.3208638767403363e-11,11600.0,3.384050388796449e-12
UGC12632,9.77,0.71,24.1,7.55,0.75,14.22,0.0,33.37,0.0,24100.0,750.0,14220.0,0.0,2.1908310825099997e+19,14.239764745247726,14239.764745247725,2.6510943935238285e-11,9.25543286375546e-12,7550.0,1.6610591428302825e-11
UGC12632,9.77,1.42,33.6,5.02,2.55,19.97,0.0,21.72,0.0,33600.0,2550.0,19970.0,0.0,4.3816621650199994e+19,20.132148419878092,20132.148419878093,2.5765564698547384e-11,9.249992006130624e-12,5020.0,7.698996118256421e-12
UGC12632,9.77,2.14,44.8,3.38,7.39,23.97,0.0,15.26,0.0,44800.0,7390.0,23970.0,0.0,6.60335002334e+19,25.08332115171354,25083.321151713542,3.039426946786067e-11,9.528087982253618e-12,3380.0,4.586278160775405e-12
UGC12632,9.77,2.85,54.4,2.9,10.7,26.52,0.0,10.49,0.0,54400.0,10700.0,26520.0,0.0,8.79418110585e+19,28.597209654090378,28597.209654090377,3.3651342454516845e-11,9.299335437338092e-12,2900.0,3.5878269528712816e-12
UGC12632,9.77,3.55,57.4,2.89,12.26,27.06,0.0,8.02,0.0,57400.0,12260.0,27060.0,0.0,1.0954155412549999e+20,29.707763295138864,29707.763295138866,3.007771823490149e-11,8.056770848703455e-12,2890.0,3.028731905883809e-12
UGC12632,9.77,4.26,61.4,3.44,12.02,28.45,0.0,6.75,0.0,61400.0,12020.0,28450.0,0.0,1.3144986495059999e+20,30.88499473854577,30884.99473854577,2.8679831671312738e-11,7.2566289844305094e-12,3440.0,3.213635861541232e-12
UGC12632,9.77,4.97,63.8,3.64,14.16,29.24,0.0,4.61,0.0,63800.0,14160.0,29240.0,0.0,1.533581757757e+20,32.48820093510873,32488.20093510873,2.654204759160269e-11,6.882471017024472e-12,3640.0,3.0286223584148524e-12
UGC12632,9.77,5.69,65.5,3.82,15.95,29.3,0.0,4.19,0.0,65500.0,15950.0,29300.0,0.0,1.755750543589e+20,33.3600434651995,33360.0434651995,2.443541889060235e-11,6.3385570579126336e-12,3820.0,2.8501771041862894e-12
UGC12632,9.77,6.4,67.6,3.54,18.56,30.76,0.0,2.51,0.0,67600.0,18560.0,30760.0,0.0,1.97483365184e+20,35.92563430198554,35925.63430198554,2.3139974325139966e-11,6.53549324925403e-12,3540.0,2.423535772514659e-12
UGC12632,9.77,7.11,69.2,2.91,22.61,29.42,0.0,1.98,0.0,69200.0,22610.0,29420.0,0.0,2.1939167600910002e+20,37.10456171416124,37104.561714161246,2.182689921107752e-11,6.275299615026849e-12,2910.0,1.8357305405848435e-12
UGC12632,9.77,7.82,70.3,2.79,26.3,28.8,0.0,1.14,0.0,70300.0,26300.0,28800.0,0.0,2.412999868342e+20,39.001666631055656,39001.666631055654,2.0481103479693792e-11,6.3038959096387595e-12,2790.0,1.625669380038284e-12
UGC12632,9.77,8.52,71.4,2.93,28.44,27.59,0.0,1.1,0.0,71400.0,28440.0,27590.0,0.0,2.6289972990119998e+20,39.62375171535376,39623.75171535376,1.9391271348646338e-11,5.972017166354776e-12,2930.0,1.5914965000429627e-12
UGC12632,9.77,9.25,73.2,3.0,29.27,27.31,0.0,0.81,0.0,73200.0,29270.0,27310.0,0.0,2.8542517624249998e+20,40.03209962017981,40032.099620179804,1.8772835916364953e-11,5.614672892900106e-12,3000.0,1.5387570423249961e-12
UGC12632,9.77,9.95,73.0,2.81,30.7,26.87,0.0,0.61,0.0,73000.0,30700.0,26870.0,0.0,3.0702491930949996e+20,40.798123731367845,40798.12373136784,1.7356897322813206e-11,5.4213413808346125e-12,2810.0,1.3362433281398658e-12
UGC12632,9.77,10.66,73.1,2.79,31.41,26.73,0.0,0.0,0.0,73100.0,31410.0,26730.0,0.0,3.289332301346e+20,41.24416322341866,41244.16322341866,1.624527262816647e-11,5.171508513457018e-12,2790.0,1.2400632184017633e-12
UGC12732,13.2,0.96,34.2,3.32,1.81,20.68,0.0,44.6,0.0,34200.0,1810.0,20680.0,0.0,2.9622504777599996e+19,20.75905826380378,20759.05826380378,3.9484844674055406e-11,1.4547672562985558e-11,3320.0,7.6660634104014e-12
UGC12732,13.2,1.92,49.5,4.6,-7.24,30.32,0.0,24.65,0.0,49500.0,-7240.0,30320.0,0.0,5.924500955519999e+19,31.172423710709438,31172.423710709438,4.1357913829299724e-11,1.640171901896016e-11,4600.0,7.686723378374898e-12
UGC12732,13.2,2.88,59.9,4.38,-2.56,33.18,0.0,15.63,0.0,59900.0,-2560.0,33180.0,0.0,8.88675143328e+19,33.27861174989125,33278.61174989125,4.0374821181149054e-11,1.2461989156719858e-11,4380.0,5.904564833837491e-12
UGC12732,13.2,3.84,65.3,4.31,8.12,35.24,0.0,8.99,0.0,65300.0,8119.999999999999,35240.0,0.0,1.1849001911039998e+20,36.16340691914964,36163.40691914964,3.598691292324837e-11,1.1037149034312325e-11,4310.0,4.750492946376738e-12
UGC12732,13.2,4.8,69.8,3.83,11.3,34.72,0.0,5.81,0.0,69800.0,11300.0,34720.0,0.0,1.4811252388799998e+20,36.51257865448564,36512.57865448564,3.289417985803921e-11,9.001051126561844e-12,3830.0,3.6098770445928414e-12
UGC12732,13.2,5.76,73.8,3.45,16.0,34.11,0.0,4.38,0.0,73800.0,16000.0,34110.0,0.0,1.777350286656e+20,37.67614762684741,37676.14762684741,3.06435936736321e-11,7.986563541566735e-12,3450.0,2.8650514410306438e-12
UGC12732,13.2,6.72,76.2,3.24,18.2,34.88,0.0,2.64,0.0,76200.0,18200.0,34880.0,0.0,2.073575334432e+20,39.342780786314535,39342.780786314535,2.8002069197020604e-11,7.464664409812694e-12,3240.0,2.3812783254159252e-12
UGC12732,13.2,7.68,79.3,3.19,19.2,33.08,0.0,1.24,0.0,79300.0,19200.0,33080.0,0.0,2.3698003822079997e+20,38.24822087365633,38248.220873656326,2.653594812125426e-11,6.173205182104646e-12,3190.0,2.1349224339672406e-12
UGC12732,13.2,8.64,80.3,3.31,23.3,31.11,0.0,0.86,0.0,80300.0,23300.0,31110.0,0.0,2.666025429984e+20,38.86800869609865,38868.00869609865,2.4186153393288142e-11,5.666570479821218e-12,3310.0,1.9939269671677148e-12
UGC12732,13.2,9.6,81.9,3.69,25.5,29.68,0.0,0.52,0.0,81900.0,25500.0,29680.0,0.0,2.9622504777599995e+20,39.12994249931886,39129.94249931886,2.2643628722011967e-11,5.168882278847095e-12,3690.0,2.04041489582965e-12
UGC12732,13.2,10.6,84.0,3.89,27.8,28.19,0.0,0.32,0.0,84000.0,27800.0,28190.0,0.0,3.27081823586e+20,39.59186911475638,39591.86911475638,2.1572583650906415e-11,4.792428031659948e-12,3890.0,1.9980321524291897e-12
UGC12732,13.2,11.5,85.6,3.67,31.1,26.95,0.0,0.2,0.0,85600.0,31100.0,26950.0,0.0,3.5485292181499996e+20,41.15230856221799,41152.308562217986,2.064900568529084e-11,4.772434988947056e-12,3670.0,1.7706039921733033e-12
UGC12732,13.2,12.5,87.9,3.43,35.1,25.7,0.0,0.12,0.0,87900.0,35100.0,25700.0,0.0,3.85709697625e+20,43.502873468312416,43502.87346831241,2.003167161099454e-11,4.906539845000092e-12,3430.0,1.56333637373632e-12
UGC12732,13.2,13.4,90.8,3.36,38.3,24.69,0.0,0.08,0.0,90800.0,38300.0,24690.0,0.0,4.13480795854e+20,45.56847704279791,45568.47704279791,1.9939595944163706e-11,5.021965036396047e-12,3360.0,1.475705779127534e-12
UGC12732,13.2,14.4,95.5,3.18,41.4,23.69,0.0,0.05,0.0,95500.0,41400.0,23690.0,0.0,4.44337571664e+20,47.69880606472241,47698.80606472241,2.0525498138376125e-11,5.120377490203431e-12,3180.0,1.3669336980112268e-12
UGC12732,13.2,15.4,98.0,3.18,43.4,22.77,0.0,0.0,0.0,98000.0,43400.0,22770.0,0.0,4.75194347474e+20,49.010538662618266,49010.538662618266,2.0210678117389596e-11,5.0548431663140225e-12,3180.0,1.3116317635367125e-12
UGCA281,5.68,0.09,7.0,2.49,1.74,3.78,0.0,85.81,0.0,7000.0,1740.0,3780.0,0.0,2.7771098229e+18,4.161249812255928,4161.249812255928,1.764424280089568e-11,6.2352593538838685e-12,2490.0,1.255261844978007e-11
UGCA281,5.68,0.25,14.9,1.35,4.38,11.32,0.0,82.32,0.0,14900.0,4380.0,11320.0,0.0,7.7141939525e+18,12.137825175870676,12137.825175870676,2.877941640656461e-11,1.90981456918457e-11,1350.0,5.215062033404326e-12
UGCA281,5.68,0.41,21.1,1.37,6.41,15.94,0.0,43.75,0.0,21100.0,6410.0,15940.0,0.0,1.2651278082099999e+19,17.18056169046868,17180.56169046868,3.5190910919104475e-11,2.333137395957106e-11,1370.0,4.5698149724334726e-12
